Accel X Vib,Accel Y Vib,Accel Z Vib,Airspeed,Airspeed Unfiltered,Alt Variance,Altitude,AutonomousFlag,Average FCS Time,BaroAirspeed,BaroAltitude,Battery Ah used,Battery Level,Battery Power,Battery Wh used,Crosstrack Angle,Crosstrack East Dist Adj,Crosstrack North Dist Adj,CurrentWP,EAltitude,ECU voltage,EGPSEast,EGPSNorth,EPitch,EPitchRate,ERoll,ERollRate,EYawRate,East Distance,FCS voltage,FCSTargetCourse,GPS Altitude,GPS Fix,GPS HDOP,GPS Latitude,GPS Longitude,GPS Messages,GPS PDOP,GPS Parse Errors,GPS Sat Count,GPS Sys Count,GPS VDOP,Groundspeed,Gyro X Vib,Gyro Y Vib,Gyro Z Vib,Heading,Latitude,Longitude,Mag Variance,Mag X,Mag Y,Mag Z,Max FCS Time,North Distance,PWMAileron,PWMElevator,PWMQuadThrottle0,PWMQuadThrottle1,PWMQuadThrottle2,PWMQuadThrottle3,PWMRudder,PWMThrottle,Parse Errors,Pitch,Pitch Rate,Pos Variance,RC voltage,Roll,Roll Rate,SAirspeed,SAltitude,SAuto Mode,SECU Voltage,SFCS Mode,SGroundspeed,SHeading,SLatitude,SLongitude,SNav Mode,SOp Mode,SPitch,SRoll,Sensor 0 Current,Sensor 1 Current,Sensor 2 Current,Sensor 3 Current,Sensor 4 Current,Target East Vel,Target Heading,Target Lat,Target Lon,Target North Vel,TargetAltitude,TargetClimbRate,TargetPitch,TargetRoll,Total Current,Uptime,Vel Variance,Vel_D,Vel_E,Vel_N,X Acceleration,Y Acceleration,Yaw,Yaw Rate,Z Acceleration,altitude,auto_aileron,auto_elevator,auto_mode,auto_rudder,auto_throttle,char,code,dT,fcs_mode,heading,latitude,length,longitude,manual_aileron,manual_elevator,manual_rudder,manual_throttle,nav_mode,op_mode,predicted altitude,predicted heading,predicted latitude,predicted longitude,unknown
0.0022089,0.0021527,0.0034862,0.0000000,0.0000000,1.0000000,1.4107609,0.0000000,0.0039416,0.0000000,0.0000000,4.4424553,58.0900421,13.3448315,86.7101898,137.1884766,4.5957355,-4.9609413,2.0000000,0.0008152,19.3082638,0.0000000,0.0000000,0.0000691,0.0001737,0.0000015,0.0000102,0.0000038,4.6004791,4.7708569,-167.8176117,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.2805571,0.0448073,0.0391252,0.0364528,7.9652781,37.3360558,-77.2366714,15.0000000,0.0000000,0.0000000,0.0000000,0.0051982,-4.9590898,-0.0026455,-0.1201413,0.0056130,-0.1750248,-0.2047976,-0.1131729,-0.0094787,-0.9957082,0.0000000,1.9383038,0.3121109,1.0000000,0.0212747,-0.0878328,-0.6017266,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.6911461,0.0000000,0.0000000,0.0000000,0.0000000,454210.9687500,47.1884842,37.3341026,-77.2332382,-483587.2187500,200.0000000,-0.8758149,3.8021708,-0.0396825,0.6911461,640.8555298,3.0000000,0.0126673,-0.2019619,0.1947400,0.0396285,-0.0461211,7.9652781,-0.2785840,0.9613754,1.4107609,1621.0000000,1508.0000000,1.0000000,1513.0000000,1025.0000000,101.0000000,0.0000000,0.0100130,0.0000000,8.1866131,37.3360558,13.0000000,-77.2366714,1621.0000000,1508.0000000,1513.0000000,1049.0000000,2.0000000,0.0000000,0.0000000,8.1646538,0.0000000,0.0000000,0.0000000
0.0018652,0.0019009,0.0032072,0.0000000,0.0000000,0.0000000,1.4435692,0.0000000,0.0036530,0.0000000,0.0000000,4.4426217,58.0884743,13.5876226,86.7134018,137.1884766,4.5957355,-4.9609413,2.0000000,0.0009755,19.3205929,0.0000000,0.0000000,0.0000696,0.0001735,0.0000007,0.0000010,0.0000020,4.6004791,4.8665934,-167.8176117,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.2779452,0.0417521,0.0389961,0.0356256,7.9211698,37.3360558,-77.2366714,15.0000000,0.0000000,0.0000000,0.0000000,0.0051882,-4.9590898,-0.0026455,-0.1201413,0.0071345,-0.1673552,-0.2127146,-0.1147101,-0.0094787,-0.9957082,0.0000000,1.9403781,0.3098859,1.0000000,0.0159560,0.0218882,-0.1726524,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.7032715,0.0000000,0.0000000,0.0000000,0.0000000,454210.9687500,47.1884842,37.3341026,-77.2332382,-483587.2187500,200.0000000,-0.8758149,3.8021708,-0.0396825,0.7032715,641.8555298,3.0000000,0.0155103,-0.1827308,0.2094349,0.0407645,-0.0464547,7.9211698,-0.2350034,0.9605616,1.4107609,1621.0000000,1508.0000000,1.0000000,1513.0000000,1025.0000000,101.0000000,0.0000000,0.0100000,0.0000000,8.0452175,37.3360558,13.0000000,-77.2366714,1621.0000000,1508.0000000,1513.0000000,1049.0000000,2.0000000,0.0000000,0.0000000,8.0262012,0.0000000,0.0000000,0.0000000
0.0018465,0.0018944,0.0029691,0.0000000,0.0000000,1.0000000,1.4763775,0.0000000,0.0036789,0.0000000,0.0000000,4.4427943,58.0868492,13.3533535,86.7167587,137.1884766,4.5957355,-4.9609413,2.0000000,0.0011347,19.3082638,0.0000000,0.0000000,0.0000694,0.0001749,0.0000024,0.0000034,0.0000088,4.6004791,4.9144616,-167.8176117,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.2615958,0.0375921,0.0401042,0.0366601,7.7924752,37.3360558,-77.2366714,15.0000000,0.0000000,0.0000000,0.0000000,0.0051782,-4.9590898,-0.0026455,-0.1201413,0.0144357,-0.1813632,-0.1980769,-0.1238098,-0.0094787,-0.9957082,0.0000000,1.9755329,0.2358823,1.0000000,0.0159560,-0.1173719,-0.3706717,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.6911461,0.0000000,0.0000000,0.0000000,0.0000000,454210.9687500,47.1884842,37.3341026,-77.2332382,-483587.2187500,200.0000000,-0.8758149,3.8021708,-0.0396825,0.6911461,642.8555298,2.0000000,0.0108823,-0.1614465,0.2058334,0.0406143,-0.0440414,7.7924752,-0.2926142,0.9633833,1.4107609,1621.0000000,1508.0000000,1.0000000,1513.0000000,1025.0000000,101.0000000,0.0000000,0.0100000,0.0000000,8.0007057,37.3360558,13.0000000,-77.2366714,1621.0000000,1508.0000000,1513.0000000,1049.0000000,2.0000000,0.0000000,0.0000000,7.9797111,0.0000000,0.0000000,0.0000000
0.0017872,0.0020934,0.0029463,0.0000000,0.0000000,2.0000000,1.4763775,0.0000000,0.0035731,0.0000000,0.0000000,4.4429545,58.0853348,13.3533535,86.7198792,137.1884766,4.5957355,-4.9609413,2.0000000,0.0012943,19.3205929,0.0000000,0.0000000,0.0000691,0.0001750,0.0000001,0.0000047,0.0000040,4.6004791,4.8027692,-167.8176117,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.2464063,0.0377300,0.0362703,0.0351150,7.6664643,37.3360596,-77.2366714,14.0000000,0.0000000,0.0000000,0.0000000,0.0051682,-4.9590898,-0.0026455,-0.1201413,-0.0015795,-0.1589122,-0.2214520,-0.1042724,-0.0094787,-0.9957082,0.0000000,2.0152130,0.2190646,1.0000000,0.0159560,-0.0595195,-0.3647422,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.6911461,0.0000000,0.0000000,0.0000000,0.0000000,454210.9687500,47.1884842,37.3341026,-77.2332382,-483587.2187500,200.0000000,-0.8758149,3.8021708,-0.0396825,0.6911461,643.8555298,3.0000000,0.0099695,-0.1640015,0.1839010,0.0374350,-0.0479031,7.6664643,-0.0843383,0.9592414,1.4435692,1621.0000000,1508.0000000,1.0000000,1513.0000000,1025.0000000,101.0000000,0.0000000,0.0100030,0.0000000,7.8268290,37.3360558,13.0000000,-77.2366714,1621.0000000,1508.0000000,1513.0000000,1049.0000000,2.0000000,0.0000000,0.0000000,7.8197579,0.0000000,0.0000000,0.0000000
0.0017482,0.0020581,0.0030115,0.0000000,0.0000000,1.0000000,1.5091858,0.0000000,0.0038186,0.0000000,0.0000000,4.4431281,58.0837021,12.8848143,86.7232437,137.1884766,4.5957355,-4.9609413,2.0000000,0.0014551,19.3205929,0.0000000,0.0000000,0.0000683,0.0001743,0.0000014,0.0000041,0.0000105,4.6004791,4.8027692,-167.8306274,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.2338206,0.0398213,0.0364253,0.0353130,7.5630984,37.3360596,-77.2366714,14.0000000,0.0000000,0.0000000,0.0000000,0.0051581,-4.9590898,-0.0026455,-0.1201413,0.0207417,-0.1841863,-0.1955314,-0.1307886,-0.0094787,-0.9957082,0.0000000,2.0109842,0.1486645,1.0000000,0.0212747,-0.1360674,-0.1598582,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.6668954,0.0000000,0.0000000,0.0000000,0.0000000,454210.9687500,47.1884842,37.3341026,-77.2332382,-483587.2187500,200.0000000,-0.8758149,3.8021708,-0.0396825,0.6668954,644.8555298,2.0000000,0.0064280,-0.1611931,0.1693779,0.0385247,-0.0468548,7.5630984,0.0992911,0.9593982,1.5091858,1621.0000000,1508.0000000,1.0000000,1513.0000000,1025.0000000,101.0000000,0.0000000,0.0100000,0.0000000,7.7241783,37.3360596,13.0000000,-77.2366714,1621.0000000,1508.0000000,1513.0000000,1049.0000000,2.0000000,0.0000000,0.0000000,7.7248387,0.0000000,0.0000000,0.0000000
0.0018460,0.0019021,0.0029104,0.0000000,0.0000000,0.0000000,1.6076117,0.0000000,0.0036132,0.0000000,0.0000000,4.4432955,58.0821152,13.3533535,86.7264709,137.1884766,4.5957355,-4.9609413,2.0000000,0.0016132,19.3205929,0.0000000,0.0000000,0.0000677,0.0001718,0.0000016,0.0000021,0.0000081,4.6004791,4.9570107,-167.8306274,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.2337787,0.0462153,0.0404650,0.0402255,7.4942579,37.3360596,-77.2366714,15.0000000,0.0000000,0.0000000,0.0000000,0.0051481,-4.9590898,-0.0026455,-0.1201413,0.0160283,-0.1808981,-0.1984302,-0.1256816,-0.0094787,-0.9957082,0.0000000,2.0068445,0.1963774,1.0000000,0.0159560,-0.1145602,0.0153656,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.6911461,0.0000000,0.0000000,0.0000000,0.0000000,454210.9687500,47.1884842,37.3341026,-77.2332382,-483587.2187500,200.0000000,-0.8758149,3.8021708,-0.0396825,0.6911461,645.8555298,3.0000000,0.0056194,-0.1685120,0.1620377,0.0368282,-0.0457546,7.4942579,0.3094767,0.9583990,1.4435692,1621.0000000,1508.0000000,1.0000000,1513.0000000,1025.0000000,101.0000000,0.0000000,0.0100000,0.0000000,7.6657314,37.3360596,13.0000000,-77.2366714,1621.0000000,1508.0000000,1513.0000000,1049.0000000,2.0000000,0.0000000,0.0000000,7.6656294,0.0000000,0.0000000,0.0000000
0.0018233,0.0018226,0.0028020,0.0000000,0.0000000,0.0000000,1.6404200,0.0000000,0.0039413,0.0000000,0.0000000,4.4434581,58.0805893,13.3533535,86.7295990,137.1884766,4.5957355,-4.9609413,2.0000000,0.0017745,19.3205929,0.0000000,0.0000000,0.0000678,0.0001681,0.0000006,0.0000081,0.0000035,4.6004791,4.8134065,-167.8306274,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.2362541,0.0399215,0.0430117,0.0366927,7.3757987,37.3360596,-77.2366714,14.0000000,0.0000000,0.0000000,0.0000000,0.0051381,-4.9590898,-0.0026455,-0.1201413,0.0093650,-0.1637637,-0.2108262,-0.1226864,-0.0094787,-0.9957082,0.0000000,1.9833604,0.4013635,1.0000000,0.0159560,-0.0871028,0.3921180,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.6911461,0.0000000,0.0000000,0.0000000,0.0000000,454210.9687500,47.1884842,37.3341026,-77.2332382,-483587.2187500,200.0000000,-0.8758149,3.8021708,-0.0396825,0.6911461,646.8555298,2.0000000,0.0000940,-0.1821708,0.1504320,0.0393418,-0.0470474,7.3757987,-0.2258162,0.9616662,1.5419941,1621.0000000,1508.0000000,1.0000000,1513.0000000,1025.0000000,101.0000000,0.0000000,0.0100000,0.0000000,7.5566730,37.3360596,13.0000000,-77.2366714,1621.0000000,1508.0000000,1513.0000000,1049.0000000,2.0000000,0.0000000,0.0000000,7.5462337,0.0000000,0.0000000,0.0000000
0.0017991,0.0018580,0.0028171,0.0000000,0.0000000,0.0000000,1.7388449,0.0000000,0.0037060,0.0000000,0.0000000,4.4436336,58.0789337,12.8848143,86.7329865,137.1884766,4.5957355,-4.9609413,2.0000000,0.0019339,19.3205929,0.0000000,0.0000000,0.0000681,0.0001721,0.0000001,0.0000061,0.0000087,4.6004791,4.8293624,-167.8306274,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.2442393,0.0363100,0.0354669,0.0361268,7.2552786,37.3360596,-77.2366714,14.0000000,0.0000000,0.0000000,0.0000000,0.0051281,-4.9590898,-0.0026455,-0.1201413,0.0208366,-0.1778618,-0.2001278,-0.1326208,-0.0094787,-0.9957082,0.0000000,1.9428514,0.2127852,1.0000000,0.0159560,-0.1102691,0.2812045,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.6668954,0.0000000,0.0000000,0.0000000,0.0000000,454210.9687500,47.1884842,37.3341026,-77.2332382,-483587.2187500,200.0000000,-0.8758149,3.8021708,-0.0396825,0.6668954,647.8555298,3.0000000,-0.0103136,-0.1969662,0.1444200,0.0402727,-0.0455978,7.2552786,0.3910828,0.9617844,1.6076117,1621.0000000,1508.0000000,1.0000000,1513.0000000,1025.0000000,101.0000000,0.0000000,0.0100060,0.0000000,7.4381089,37.3360596,13.0000000,-77.2366714,1621.0000000,1508.0000000,1513.0000000,1049.0000000,2.0000000,0.0000000,0.0000000,7.4414120,0.0000000,0.0000000,0.0000000
0.0017521,0.0018367,0.0029576,0.0000000,0.0000000,0.0000000,1.7060366,0.0000000,0.0037679,0.0000000,0.0000000,4.4437971,58.0773849,12.8848143,86.7361603,137.1884766,4.5957355,-4.9609413,2.0000000,0.0020954,19.3205929,0.0000000,0.0000000,0.0000686,0.0001728,0.0000004,0.0000039,0.0000048,4.6004791,4.9463735,-167.8306274,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.2487213,0.0400866,0.0363447,0.0366020,7.1618810,37.3360596,-77.2366714,13.0000000,0.0000000,0.0000000,0.0000000,0.0051181,-4.9590898,-0.0026455,-0.1201413,0.0124494,-0.1715458,-0.2074946,-0.1218584,-0.0094787,-0.9957082,0.0000000,1.9151969,0.2462390,1.0000000,0.0212747,-0.1099776,0.2203898,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.6668954,0.0000000,0.0000000,0.0000000,0.0000000,454210.9687500,47.1884842,37.3341026,-77.2332382,-483587.2187500,200.0000000,-0.8758149,3.8021708,-0.0396825,0.6668954,648.8555298,3.0000000,-0.0033648,-0.1979672,0.1505698,0.0373389,-0.0463596,7.1618810,0.0233917,0.9630109,1.6732283,1621.0000000,1508.0000000,1.0000000,1513.0000000,1025.0000000,101.0000000,0.0000000,0.0100000,0.0000000,7.3437481,37.3360596,13.0000000,-77.2366714,1621.0000000,1508.0000000,1513.0000000,1049.0000000,2.0000000,0.0000000,0.0000000,7.3403234,0.0000000,0.0000000,0.0000000
0.0090617,0.0064542,0.0112446,0.0410092,0.0000000,0.0000000,1.6404200,0.0000000,0.0038438,0.0000000,0.0000000,4.4440293,58.0751953,24.3640137,86.7406616,137.1884766,4.5957355,-4.9609413,2.0000000,0.0022527,19.3205929,0.0000000,0.0000000,0.0000695,0.0001781,0.0000004,0.0000123,0.0000045,4.6004791,4.7442636,-167.8306274,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.3360319,0.1102824,0.0822624,0.0523864,7.4060183,37.3360596,-77.2366714,13.0000000,0.0000000,0.0000000,0.0000000,0.0051081,-4.9590898,-0.0026455,-0.1201413,-0.0064993,-0.1636480,-0.2192923,-0.0959983,-0.0094787,-0.9334764,0.0000000,1.6770109,0.2400522,1.0000000,0.0159560,0.4074447,-0.5359462,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.2610387,0.0000000,0.0000000,0.0000000,0.0000000,454210.9687500,47.1884842,37.3341026,-77.2332382,-483587.2187500,200.0000000,-0.8758149,3.8021708,-0.0396825,1.2610387,649.8555298,3.0000000,-0.0342128,-0.1709141,0.2893196,0.0395679,-0.0476335,7.4060183,-0.3061483,0.9561051,1.7388449,1621.0000000,1508.0000000,1.0000000,1513.0000000,1025.0000000,101.0000000,0.0000000,0.0100000,0.0000000,7.2353134,37.3360596,13.0000000,-77.2366714,1621.0000000,1508.0000000,1513.0000000,1078.0000000,2.0000000,0.0000000,0.0000000,7.2225370,0.0000000,0.0000000,0.0000000
0.0200692,0.0183111,0.0284360,2.1489840,1.4444475,1.0000000,1.3779526,0.0000000,0.0039905,0.0000000,0.0000000,4.4443069,58.0725784,49.7719994,86.7460175,137.1884766,4.5957355,-4.9609413,2.0000000,0.0023971,19.2589455,0.0000000,0.0000000,0.0000704,0.0001986,0.0000020,0.0000145,0.0000460,4.6004791,4.9995604,-167.8306274,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,2.5191400,0.3129806,0.1783643,0.0937999,8.8575039,37.3360634,-77.2366714,13.0000000,0.0000000,0.0000000,0.0000000,0.0050981,-4.9590898,-0.0026455,-0.1201413,0.1095195,-0.2552543,-0.1497711,-0.2086611,-0.0710901,-0.3261802,0.0000000,0.3757729,-0.6584914,1.0000000,0.0212747,-0.9493580,0.8331642,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,2.5827041,0.0000000,0.0000000,0.0000000,0.0000000,454210.9687500,47.1884842,37.3341026,-77.2332382,-483587.2187500,200.0000000,-0.8758149,3.8021708,-0.0396825,2.5827041,650.8555298,3.0000000,-0.0440290,0.1257649,2.5159988,0.0324461,-0.0451023,8.8575039,-0.6045659,0.9380212,1.7060366,1621.0000000,1508.0000000,1.0000000,1500.0000000,1025.0000000,101.0000000,0.0000000,0.0099810,0.0000000,7.1569338,37.3360596,13.0000000,-77.2366714,1621.0000000,1508.0000000,1500.0000000,1361.0000000,2.0000000,0.0000000,0.0000000,7.1215253,0.0000000,0.0000000,0.0000000
0.0698856,0.0781141,0.1165001,4.2977815,7.9115648,0.0000000,0.5905514,0.0000000,0.0037663,0.0000000,0.0000000,4.4472098,58.0451889,322.9081726,86.8017960,137.1884766,4.5957355,-4.9609413,2.0000000,0.0024580,19.1603069,0.0000000,0.0000000,0.0000796,0.0002544,0.0000309,0.0000564,0.0002731,4.6004791,5.1112528,-167.8306274,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,8.1246538,1.9892756,0.5298430,0.4164573,5.1320782,37.3360786,-77.2366714,12.0000000,0.0000000,0.0000000,0.0000000,0.0050881,-4.9590898,-0.0264550,-0.1201413,0.2737290,-0.5025797,-0.0230094,-0.3605375,-0.0710901,0.1563169,0.0000000,-3.7231770,-3.0545692,1.0000000,0.0159560,-0.6960989,-1.2240472,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,16.8421383,0.0000000,0.0000000,0.0000000,0.0000000,454210.9687500,47.1884842,37.3341026,-77.2332382,-483587.2187500,200.0000000,-0.8758149,3.8021708,-0.0396825,16.8421383,651.8555298,3.0000000,-0.0018505,0.3924083,8.1151714,0.0481304,-0.0114240,5.1320782,3.4995744,0.9980723,1.5748034,1630.0000000,1508.0000000,1.0000000,1500.0000000,1025.0000000,114.0000000,0.0000000,0.0100000,0.0000000,7.4075336,37.3360596,29.0000000,-77.2366714,1630.0000000,1508.0000000,1500.0000000,1586.0000000,2.0000000,0.0000000,0.0000000,7.5077438,0.0000000,0.0000000,0.0000000
0.0972252,0.0941981,0.2318935,12.3418198,11.5893850,4.0000000,-0.3608923,0.0000000,0.0039087,0.0000000,0.0000000,4.4549680,57.9720001,731.2194824,86.9496918,137.1884766,4.5957355,-4.9609413,2.0000000,0.0024142,18.9876938,0.0000000,0.0000000,0.0001481,0.0004948,0.0000175,0.0001065,0.0009093,4.6004791,4.9836040,-167.8436432,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,14.2443314,3.3970034,1.5170405,0.7050051,-7.3921957,37.3361206,-77.2366638,9.0000000,0.0000000,0.0000000,0.0000000,0.0050780,-4.9590898,-0.0343915,-0.1307420,0.2316148,-0.7765576,0.0210406,-0.2596065,-0.2180095,0.6252677,0.0000000,-7.3055420,-4.3218703,1.0000000,0.0159560,-0.8867965,-4.9334297,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,38.5101776,0.0000000,0.0000000,0.0000000,0.0000000,454210.9687500,47.1884842,37.3341026,-77.2332382,-483587.2187500,200.0000000,-0.8758149,3.8021708,-0.0396825,38.5101776,652.8555298,3.0000000,-0.1173021,-1.6760199,14.1453857,-0.1628366,-0.0576631,-7.3921957,0.3157589,1.2216461,1.2139101,1633.0000000,1505.0000000,1.0000000,1469.0000000,1025.0000000,114.0000000,0.0000000,0.0100000,0.0000000,8.8376989,37.3360634,29.0000000,-77.2366714,1633.0000000,1505.0000000,1469.0000000,1805.0000000,2.0000000,0.0000000,0.0000000,8.7968168,0.0000000,0.0000000,0.0000000
0.2578951,0.2239429,0.7153091,18.7950325,18.1564236,6.0000000,-0.8530188,0.0000000,0.0037708,10.6635056,0.0000000,4.4678659,57.8503265,976.3837280,87.1939087,137.1884766,4.5957355,-4.9609413,2.0000000,0.0022606,18.8890553,0.0000000,0.0000000,0.0002315,0.0001702,0.0000002,0.0003391,0.0011859,4.6004791,4.9729667,-167.8387299,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,19.5441837,15.2273197,4.5510044,1.9112058,0.9273149,37.3361855,-77.2366714,9.0000000,0.0000000,0.0000000,0.0000000,0.0050680,-4.9590898,-0.0185185,-0.1519435,0.8060001,0.4676791,0.6022249,0.2945102,-0.3601896,0.7858672,0.0000000,-11.2981281,-10.2976923,2.0000000,0.0212747,-0.9754703,7.5402861,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,51.6904488,0.0000000,0.0000000,0.0000000,0.0000000,454210.9687500,47.1884842,37.3341026,-77.2332382,-483587.2187500,200.0000000,-0.8758149,3.8021708,-0.0396825,51.6904488,653.8555298,6.0000000,-0.1986268,-1.5835881,19.4799213,-0.3466760,0.0144549,0.9273149,-17.7231407,0.6697263,0.3608923,1627.0000000,1499.0000000,1.0000000,1439.0000000,1025.0000000,114.0000000,0.0000000,0.0100000,0.0000000,1.7552994,37.3360901,29.0000000,-77.2366638,1627.0000000,1499.0000000,1439.0000000,1880.0000000,2.0000000,0.0000000,0.0000000,1.1557478,0.0000000,0.0000000,0.0000000
0.4809780,0.3653340,1.0900053,22.5252190,22.0780869,10.0000000,-1.1154861,0.0000000,0.0039010,14.1710529,0.0000000,4.4843512,57.6948051,1159.9373779,87.5040817,137.1884766,4.5957355,-4.9609413,2.0000000,0.0020072,18.7904186,0.0000000,0.0000000,0.0003938,0.0006485,0.0000415,0.0009763,0.0005370,4.6004791,4.9782853,-168.0856323,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,23.1551304,24.6823769,7.6697497,3.1201723,9.1404133,37.3362732,-77.2366714,10.0000000,0.0000000,0.0000000,0.0000000,0.0050580,-4.9590898,-0.0026455,-0.2473498,0.6032847,-0.1482928,0.8060001,0.7650194,-0.1516588,0.8972163,0.0000000,-9.4647827,25.3967819,3.0000000,0.0159560,-2.6123281,-7.7353902,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,61.7302551,0.0000000,0.0000000,0.0000000,0.0000000,454210.9687500,47.1884842,37.3341026,-77.2332382,-483587.2187500,200.0000000,-0.8758149,3.8021708,-0.0396825,61.7302551,654.8555298,5.0000000,-0.4832776,1.8922268,23.0776863,-0.2515457,-0.2098725,9.1404133,17.2470398,1.5388057,-0.5905514,1621.0000000,1472.0000000,1.0000000,1483.0000000,1025.0000000,114.0000000,0.0000000,0.0100000,0.0000000,-6.1534624,37.3361359,29.0000000,-77.2366714,1621.0000000,1472.0000000,1483.0000000,1932.0000000,2.0000000,0.0000000,0.0000000,354.4005127,0.0000000,0.0000000,0.0000000
